date_time,tweet,splchar1,splchar2,is_sarcastic
23-03-2021 14:20,b'I miss you 2008 #relatableaf #relatabletweets #meme #memes #memes2021 #memesdaily #funny #jokes #humour #sarcasm\xe2\x80\xa6 https://t.co/Om5yYzAS9C',b'9thStreetAvenue',b'',1
23-03-2021 14:20,b'@anet2111 You are 100% correct.\n I bet @ABC will be going a round table from #MiamiBeach next Sunday....#sarcasm',b'campbell_elroy',b'MyWindowOntheWorld',1
23-03-2021 14:10,b'@melinasphotos Yea because that\xe2\x80\x99s not freaking crazy lolol #sarcasm',b'Photosbyerik',"b'Houston, TX'",1
23-03-2021 13:56,b'@kenny_817 we will give them KP #sarcasm',b'Zeraxc',b'',1
23-03-2021 13:56,"b""Which one out of these two is correct Hindi translation of  'To Erase'?\n1. Metol Dena\n          OR\n2. Metod Dena\xe2\x80\xa6 https://t.co/2eBT7jegZu""",b'MilsaJagirdar_',b'',1
23-03-2021 13:54,"b'@Quicktake I haven\xe2\x80\x99t received one yet, but I\xe2\x80\x99m glad we are already discussing moving supplies to other nations....#sarcasm'",b'joeywolf76',b'',1
23-03-2021 13:50,b'@CalanSchroeder @PoupartNFL BUT HE WON THE HEISMAN!!!!\n\nBUT HE PLAYED WITH TUA!!!!\n\n#sarcasm',b'SoFlBigDog',"b'129 W. 81st Street, NY. Apt 5A'",1
23-03-2021 13:40,b'Anguli or ungli ; which one is correct?\n#indianmemes #memes #desimemes #funnymemes #dankmemes #memesdaily #meme\xe2\x80\xa6 https://t.co/8InoBcjD51',b'MilsaJagirdar_',b'',1
23-03-2021 13:39,b'$TKAT $70 man these 5% moves a day are so slow #sarcasm',b'jkck8',"b'New York, NY'",1
23-03-2021 13:33,b'My @HiveHelper and @BritishGas saga continues.  \nOrdered hive system in November and still not fitted.  \nAppointmen\xe2\x80\xa6 https://t.co/d2snCjL7Yk',b'jsford10',b'United Kingdom',1
23-03-2021 13:19,"b'Sure SW will.prescribe and control how we bring up children, which partners we have, how care of our elderly. Unles\xe2\x80\xa6 https://t.co/8z6YPa9tKM'",b'ESoifertis',"b'South East, England'",1
23-03-2021 13:15,"b""@AP Was an Asian amongst the killed???? That's whats important. Any Blacks? Was it a white shooter?... #Sarcasm Sad\xe2\x80\xa6 https://t.co/wdJ61dCH7w""",b'WillWh0',b'Bluegrass State',1
23-03-2021 13:10,"b'Girls are Grown Up.\nThis is why we say ""Modern Problem Needs Modern Solutions""\xf0\x9f\x98\x89.\n#sarcasm #memesday #bra https://t.co/V3C2UXmMKX'",b'sarcadnanstic7',b'',1
23-03-2021 13:03,b'@laurenboebert To all of you slamming our great #Congresswoman the shooting could have been stopped if we armed all\xe2\x80\xa6 https://t.co/Sj8TMVw0YK',b'JimmyDBoston23',b'Boston',1
23-03-2021 13:01,b'I am wondering that @KanganaTeam only got national award this year. If she keeps working hard then after 2-3 years\xe2\x80\xa6 https://t.co/fUinb7gWAw',b'TejasKamani4',b'',1
23-03-2021 12:59,b'@boulderpolice Americans have their heads held high with pride whenever a mass shooting event happens.\xe2\x80\xa6 https://t.co/6ntBKeXAkl',b'Peharsari',b'PPP-occupied Karanchi',1
23-03-2021 12:58,"b'@Avarith_Grey @literaturedevil Nah, that makes no sense! Snyder, that Superman connaisseur, made clear that Superma\xe2\x80\xa6 https://t.co/oelvT01kP5'",b'ConstructorCrit',b'Back in Torrej\xc3\xb3n de Ardoz',1
23-03-2021 12:53,"b""I just looove this hypocritical mindset. I mean sure, it's def ok to call sb an idiot but gods forbid sb calls YOU\xe2\x80\xa6 https://t.co/2iBf1r0Lp5""",b'Isendnoflowers',b'',1
23-03-2021 12:44,"b'Yay, my kids went back to school just in time for state testing!!! #sarcasm'",b'AENickelsPhD',"b'Ohio, USA'",1
23-03-2021 12:38,"b""@ThePubliusUSA I am thinking yelling fire in a crowded theater is far less dangerous by comparison, let's make that legal pronto! #sarcasm""",b'dino246gts',b'Get me outta heah!',1
23-03-2021 12:36,b'Dukhi rehne ke bhaut tareekey hain but mere dost ne relationship chuna.\n#memes2021 #Sarcasm #laltenbaba',b'merakivipi',b'',1
23-03-2021 12:33,"b'It is so simple. If you want RAHUL to perform,  please take him out of Modi stadium \xf0\x9f\x98\x9c\xf0\x9f\xa4\xa3#sarcasm #INDvENG https://t.co/pCDfH5Sb0B'",b'AnoopSrivastav8',b'',1
23-03-2021 12:28,"b""@BlackKnight10k Well, not according to the #GOP and #NRA. Personally, I'm rolling out a tank on my front lawn and b\xe2\x80\xa6 https://t.co/GisIfxgZSo""",b'estate_nova',"b'Arlington, Virginia'",1
23-03-2021 12:25,b'@GoogleForEdu Fixes #GoogleMeet Student Hack \n- THANKS Google! Way to take away fun from millions of students meeti\xe2\x80\xa6 https://t.co/mGBtqxHd50',b'MrGrifftastic',b'',1
23-03-2021 12:13,"b'Honestly, this has always been my favorite painting in the Capitol Rotunda. #sarcasm #DCStatehoodNow #nobutreally https://t.co/zQp3pJJuvO'",b'NikN_DC',b'',1
23-03-2021 12:09,b'#Andrade received his release and a no non compete clause out of the kindness of Vinces heart...... #Sarcasm #WrestlingCommunity',b'TheClosedFist',"b'Buffalo, NY'",1
23-03-2021 12:07,b'@PCarterClimate @ClimateBen @PaulHBeckwith @leahstokes @emorwee @DavidLWindt @EricHolthaus @PaulEDawson\xe2\x80\xa6 https://t.co/L64lnkrs7d',b'NewEconomyOrder',"b'Vienna, Austria'",1
23-03-2021 11:52,b'@smurfmonster @POTUS #sarcasm or Onion headline???',b'nickeaster19',b'',1
23-03-2021 11:50,"b""Isn't Joe Biden's America lovely? #sarcasm #BidenBorderCrisis #bidenfail #DementiaJoe""",b'ctpundit',b'United States',1
23-03-2021 11:47,b'@EmmaViskic @_ClaireConnelly @ScottMorrisonMP Was sarcasm as per my follow up tweet. I should have put an emoji or\xe2\x80\xa6 https://t.co/XFlHNp9htj',b'yourmateadam',"b'Melbourne, Australia'",1
23-03-2021 11:30,b'@BertieMilano @ScottMorrisonMP I should have put #sarcasm in the post. Lesson learnt \xf0\x9f\x98\xa9',b'yourmateadam',"b'Melbourne, Australia'",1
23-03-2021 11:24,b'@catturd2 i thought you might like this\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 #Sarcasm #funny #Memes #memesdaily #BidenBorderCrisis #Bidenfall\xe2\x80\xa6 https://t.co/Zcau0gIXAU',b'LiVVinLife',"b'Delaware, USA'",1
23-03-2021 11:15,b'So monopolies in the market place are bad? #Sarcasm \n\nThe Canadian Telecomm world is a money printing system for it\xe2\x80\xa6 https://t.co/gHxtWvfJ5Z',b'bigcajunman',"b'Ottawa, Ontario'",1
23-03-2021 11:13,b'@BluRayAngel Ugh. Hater. Why cant we give the new cap a chance? \xf0\x9f\x98\x82\xf0\x9f\x98\x85\xf0\x9f\x98\x89\n\n#sarcasm',b'zsyhan',b'Philippines',1
23-03-2021 11:11,"b'@HansHaupt Who has the time to play them, anyway?\n\n#sarcasm'",b'Infenes',b'South Africa',1
23-03-2021 11:07,"b""For context Zey's screen is broken on the right side :D\nOlease forgive meeee\n\n#funny #meme #fanpage #sarcasm\xe2\x80\xa6 https://t.co/FPd4qAsup7""",b'ChowMinanFrens',"b"" In ur grandma's bathroom""",1
23-03-2021 10:53,b'@JuddLegum @RealBarabbas @HawleyMO @tedcruz @SenJohnKennedy @Cigna @cinga Wait...the company that owns Express Scri\xe2\x80\xa6 https://t.co/4XmPKuL96T',b'GOCHISOX1',b'',1
23-03-2021 10:52,b'Waking up before the alarm #HappyTuesday #sarcasm',b'ChikyPau28',b'',1
23-03-2021 10:33,b'@goldseek And all time high records at the markets. Clearly the middle class is doing something wrong. #sarcasm',b'WallstreetSign',"b'Amsterdam, Nederland'",1
23-03-2021 10:24,b'He had a bad day. #sarcasm \xf0\x9f\x99\x84\xf0\x9f\x98\x92 https://t.co/RdnSMLtauR',b'StevenEveral',"b'Seoul, Korea via Seattle, WA'",1
23-03-2021 10:19,"b""\xf0\x9f\x91\x87 a child.. but here they are immune \xf0\x9f\xa6\x84  aren't they? #Sarcasm #SwissCovidFail @alain_berset @ParmelinG https://t.co/g9NU1U4lzQ""",b'Cloclozazaprive',"b'Nyon, Suisse'",1
23-03-2021 10:12,b'Exactly ! \n#BeYourself #smart #mood #funny #memesdaily #sarcasm #memes #qoutes #TrueStory #brave #Faith https://t.co/AXhz2H1pvQ',b'saraelzain9',b'Lebanon',1
23-03-2021 10:04,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'MyWitsEndTweet',b'',1
23-03-2021 09:33,b'@sakshijoshii What a Pulitzer winning expose!! \n\n@sakshijoshii \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x9a\xe0\xa4\xb0\xe0\xa4\xa3 \xe0\xa4\x95\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\x81 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82?\n\n#Sarcasm',b'ChowkidarDesi',b'',1
23-03-2021 09:16,b'@tradiepunter Oh yes. @asicmedia takes this very seriously. They aren\xe2\x80\x99t just a paper tiger you know. They are a rea\xe2\x80\xa6 https://t.co/XgeBpklYyR',b'TwinTurboCe1ica',b'',1
23-03-2021 09:03,"b""You know whats common between the letter 'n' in government and students? Both are ignored when it carries so much i\xe2\x80\xa6 https://t.co/4tdZQUX6Sp""",b'Huckleberrrrrr1',"b'\xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x88, \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4'",1
23-03-2021 09:02,"b""When someone says \nExpect the unexpected \nSlap them &amp; say\nYou didn't expect that, did u????\n\xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83\n#Sarcasm""",b'Sankalp00310111',b'',1
23-03-2021 08:45,b'@ovshake42 Of course! Forgot the #sarcasm tag!',b'JainAAviral',b'',1
23-03-2021 08:37,b'@tombishton @Kevincheeseman3 Impressive cooperation. Now for climate action and getting rid of plastic. And maybe w\xe2\x80\xa6 https://t.co/6sSj64j7ga',b'BRMStewart',b'Broughty Ferry',1
23-03-2021 08:28,"b'@RepBoebert ""...may we unify and not divide..."". You\'re such a fkn wordsmith.\n\nWe will cry into our hankies in grie\xe2\x80\xa6 https://t.co/kdV5VV3omj'",b'LGPiesy',b'',1
23-03-2021 08:04,"b'Me listen the song ""put your head on my shoulders"".\nMy friend (who don\'t know english): Yaar ,ye head &amp;shoulders sh\xe2\x80\xa6 https://t.co/Ge0VQvwDjj'",b'UdyawarTanush',"b',Manjeshwar,Kasargod,Kerala'",1
23-03-2021 07:54,b'Lean guys vs relatives\xf0\x9f\xa4\xa3\n#Sarcasm https://t.co/kMl2u8kCdl',b'LGARUN4',b'',1
23-03-2021 07:53,b'@SquatchHers @N2TheHollow However did a person get there to take this photo then if it\xe2\x80\x99s so far from human habitati\xe2\x80\xa6 https://t.co/Rde7S2hsTO',b'nelsonpatthemeh',"b""Kaka'ako, Oahu""",1
23-03-2021 07:41,"b""I'm sitting here looking at my latest certificate for negative COVID-19 test. It's a PDF file. It's not even a bitm\xe2\x80\xa6 https://t.co/NGMVjdSs6K""",b'larsjuhljensen',"b'Copenhagen, Denmark'",1
23-03-2021 07:41,b'@BCCI @Paytm Every time when Captain @imVkohli goes for the toss the law of probability of a coin changed from 1/2\xe2\x80\xa6 https://t.co/QFrpcWD73u',b'mr_mohit_007',"b'Indore, India'",1
23-03-2021 07:26,b'Trust science kasi .... and that sit-down doctor who saved our asses. \n\n#sarcasm https://t.co/TmVEMp5geN',b'DeeJayBee42',b'',1
23-03-2021 07:23,b'I say doggo\n\n#doggo #dogmemes #doggy #dogelove #pet #petmemes #haha #hehe #memes #videomeme #awesome #share #like\xe2\x80\xa6 https://t.co/ZfQviBuBAz',b'TheLaughingLadd',b'',1
23-03-2021 07:20,b'That must make all women feel relieved I am sure- problem solved. #auspol #Sarcasm https://t.co/taU1kPKEMG',b'john_JustFacts',b'Northern NSW',1
23-03-2021 07:20,"b""I'm shocked I tell you. Absolutely shocked! #sarcasm https://t.co/TbQtz3gu9r""",b'an0nthoughts',"b'Cape Town, South Africa'",1
23-03-2021 07:05,"b'Someone said ""All great achievements takes time"". So I am taking rest now. \n#achieve #successquotes #Sarcasm'",b'sukin_s',"b'Bengaluru South, India'",1
23-03-2021 06:30,"b'@meow2u22 @american2084 But, but they\xe2\x80\x99re so much fun to shoot!!  That trumps all!!!  Plus, liberty  #sarcasm'",b'MoonShakeLA',b'Los Angeles',1
23-03-2021 06:28,b'Easy. Just use your Super. Aye Tim Wilson. #auspol #sarcasm https://t.co/DuBWwYnQg1',b'LNPvoterfail',"b'Melbourne, Australia'",1
23-03-2021 06:24,b'How cute \xf0\x9f\x90\xbe I \xe2\x9d\xa4\xef\xb8\x8fanimals a lot! Pls save #wildlife \n#socialmedia #lol #relatableaf #relatabletweets #meme #memes\xe2\x80\xa6 https://t.co/z1SdmzJ0Iu',b'9thStreetAvenue',b'',1
23-03-2021 06:14,"b'Some days are really bad, its hard to describe their badness \n\n#sarcasm #being'",b'pushpu0071',b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4',1
23-03-2021 06:13,"b'Somedays are really bad, its hard to describe their badness \n\n#sarcasm #being'",b'pushpu0071',b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4',1
23-03-2021 05:40,"b'@ShannyGasm @dinahaddie And, now that i know your age, I like you even more! #Science #Wisdom #Ginger #Sarcasm a quadruple threat. \xf0\x9f\x98\x81'",b'ErikWRolf',"b'Washington, DC'",1
23-03-2021 05:27,b'@andrewkingme My lawyers are planning a cease and desist for all users of this file as we speak \xf0\x9f\xa4\xa3 #sarcasm #nolawyers',b'Gytaco',b'Australia',1
23-03-2021 05:21,b'@CareemUAE thank you for sharing your newsletters with offers that are not valid for me in #ajman #sarcasm #hint',b'mita56',b'Ajman',1
23-03-2021 04:49,"b'@alphaideas Anna, Loss Harvesting! #sarcasm'",b'SiddhantK12',b'India',1
23-03-2021 04:44,"b'Despite taking a massive blow from Covid, it seems America is starting to return back to normal... we\xe2\x80\x99re starting t\xe2\x80\xa6 https://t.co/95IRC7oFdv'",b'ArtworkQuirk',"b'Portland, OR'",1
23-03-2021 04:38,"b""@kevens @Pissed_Pat That's like asking a psychopath to stop being a psychopath and ultimately you'd become the next\xe2\x80\xa6 https://t.co/DtdOboWslA""",b'pixelgriffon',"b'blorpington, blorp'",1
23-03-2021 04:35,"b""Kid's these days - Mera break-up ho gya , how can I live without her \xf0\x9f\x98\xad ? \n\nMe - Bosdk use katti hona bolte hai..\xf0\x9f\x98\x82\xe2\x80\xa6 https://t.co/SDylGIDe1L""",b'Ankit_Mish_ra',b'',1
23-03-2021 04:34,b'\xf0\x9f\x8c\xac\xef\xb8\x8fThe  CHALLENGE.....\n\n#thoughts #vidafact #deep #people #happiness #feelings #fear #reality #lesson #life\xe2\x80\xa6 https://t.co/LmkZh4wCe4',b'Bibiola1',b'Minna',1
23-03-2021 04:16,b'Breaking news\nA special drive to fill the vacant post of #SachinVaze is initiated by Home department.\nOnly IPS offi\xe2\x80\xa6 https://t.co/M52gMBXQ4V',b'Avadhutwaghbjp',"b'Mumbai, India'",1
23-03-2021 04:09,b'Colorado lost to Florida State. This obviously means the Pac12 doesn\xe2\x80\x99t care about basketball #Sarcasm #EastCoastBias',b'LunalNewport',"b'Eagle, ID'",1
23-03-2021 03:53,"b'The PR consultants who work for ""prominent political figure"" sound lovely. #sarcasm https://t.co/aJnX9rlpJg'",b'norightturnnz',b'New Zealand',1
23-03-2021 03:50,"b""Check out Hosai Nasir's video! #TikTok https://t.co/mNliuoM26j #stoptalking #Sarcasm""",b'HosaiNasir',b'South Orange County',1
23-03-2021 03:43,b'@neiltyson @WilliamShatner Did he travel around the Sun in the day or in the night? #sarcasm In case somebody out t\xe2\x80\xa6 https://t.co/B1lvup7krX',b'aana_2210',b'India',1
23-03-2021 03:29,b'@anasalhajji Banning things always worked look at prohibition the war on drugs prostitution gambling I mean that\xe2\x80\x99s\xe2\x80\xa6 https://t.co/evkuGKQn8O',b'fattony310',b'california and london',1
23-03-2021 03:21,"b""@allisonjade Duh, because you're all Marxist-Leninists! #Sarcasm""",b'Clareview_Dude',b'Canada',1
23-03-2021 03:17,b'Really impressed with the announcers quickly identifying the fact that #KUbball has gone zone the last few possessions. #sarcasm',b'JayRod86',"b'Roeland Park, KS'",1
23-03-2021 03:03,b'@RHOSuplexCity @itsSorayne Props to you because I wouldn\xe2\x80\x99t have kept expounding on it lol \xf0\x9f\x98\x82 \nI think the term \xe2\x80\x9ccont\xe2\x80\xa6 https://t.co/vMG6qNd9E7',b'Kish_84',b'Houston',1
23-03-2021 03:01,b'@Canucks @TD_Canada Excuse me but did you ask the LGBTQ crowd if you could appropriate their flag for this?? #sarcasm #wtf #enough #already',b'ImBoomBoomPow',b'3rd Rock from the Sun',1
23-03-2021 02:58,"b""Remember folks, if the government taxes you to build roads and schools then that's an affront to all human liberty,\xe2\x80\xa6 https://t.co/kRtHiLrCys""",b'lzsthw',"b'Miami Beach, FL'",1
23-03-2021 02:57,b'@PlayingPolitics @DevinCow Why?  Everyone needs an AR 15 to hunt or protect themselves. #Sarcasm\nThe only story i e\xe2\x80\xa6 https://t.co/42kU7oLYfP',b'JustTomasz15',b'',1
23-03-2021 02:57,"b'and hopefully, I can get past this ding-dang block so I can actually think about my campaign and things to do with\xe2\x80\xa6 https://t.co/SrqNbteAHR'",b'blufire55',b'Canada',1
23-03-2021 02:42,b'@GaryLineker @HKane I don\xe2\x80\x99t think people got it. You need to put an /s at the end of that tweet... #sarcasm',b'Coern14',b'Timbuktoo',1
23-03-2021 02:31,b'@Rob_Tychkowski Complete 180 since Sutter went behind the bench. #Sarcasm',b'Marts53',b'',1
23-03-2021 02:30,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'wit_twitt',b'',1
23-03-2021 02:17,b'@RAWBillionaire @dailycallout @gordongekko369 VP must not be a part of the chain of command...#sarcasm',b'charliebeatty',b'',1
23-03-2021 02:16,b'@RepBoebert Thank god the white shooter wasn\xe2\x80\x99t killed by the police.  I\xe2\x80\x99d hate for there to be an excuse for\xe2\x80\xa6 https://t.co/PLJaaKeuZQ',b'OneFrankDrebin',b'East Florida of West Canada',1
23-03-2021 02:03,"b'I really do. \xf0\x9f\x98\x81\xf0\x9f\x9b\x8d\n.\nCheck out our cool and sarcastic shirt designs, link below:\nhttps://t.co/2quq0DY7U2\n.\xe2\x80\xa6 https://t.co/qBBpecHhsV'",b'twofatchimps',b'',1
23-03-2021 02:02,b'@yellowdaisyami He had a bad day thats all #Sarcasm',b'novajim',b'Boulder. Ute/Arapahoe Lands',1
23-03-2021 02:00,b'I need help with my screen time #Sarcasm',b'Michael_Bishara',b'',1
23-03-2021 01:37,b'@TheBryPie I dont know ... seeing Canadian Tire commercials every 12 minutes makes me feel kinda patriotic!!  \xf0\x9f\x98\x82 #Sarcasm',b'whiteyX',"b'Windsor ON, Canada'",1
23-03-2021 01:30,"b""From today on I'm an official racist. It was diagnosed by a tru person. And the reason for this is... \n\nI used the\xe2\x80\xa6 https://t.co/BGUijMV5ob""",b'w_sh4d0w',b'',1
23-03-2021 01:19,b'@citizenj17 you\xe2\x80\x99re not being compassionate he lost his job in office he got kicked out of his apartment he will be\xe2\x80\xa6 https://t.co/m9IVU2S7GX',b'SanFranDamn',"b'San Francisco, CA'",1
23-03-2021 01:18,b'@fprosk @GuardianPR LOL gee I did not know that #sarcasm https://t.co/KvSN4WKCg5',b'julito77',b'Boston and Harlem',1
23-03-2021 01:15,"b'Thanks to the NRA, as always! #sarcasm https://t.co/uy9yXSIau8'",b'DianaVGalbraith',b'SF Bay Area',1
23-03-2021 01:15,b'@Deadpool650 #sarcasm or Onion headline???',b'nickeaster19',b'',1
23-03-2021 00:53,"b'Alexa Bliss has been (arguably) the hottest women on Raw over the last few months and holds a clean win over Asuka,\xe2\x80\xa6 https://t.co/ZKWmJQd5VB'",b'wwe_cre8ive',b'',1
23-03-2021 00:43,b'My purpose in life is to waste my time chasing dreams. #sarcasm',b'BooChylds',"b'Los Angeles, CA'",1
23-03-2021 00:19,b'the tiktok fund is popping!! we\xe2\x80\x99re eating good tonight!! #sarcasm https://t.co/T4pg0XsENa',b'Igor_LarionovII',b'Earth',1
23-03-2021 00:17,"b""@bgirl0001 It's about time...\n\nQuebec gets something...\n\nFrom Trudeau and the Liberals.\n\n#sarcasm #TrudeauMustGo""",b'Doug_G_P',b'',1
23-03-2021 00:11,"b""I cant believe @ScottMorrisonMP didn't have a plan for some weirdo cranking one out on a fellow workmates desk. Abs\xe2\x80\xa6 https://t.co/tYIyKp1FvZ""",b'Juzzyoakes',"b'Melbourne, Victoria'",1
22-03-2021 23:57,"b'@OctoPrint3D so just curious, why are the stickers hexagons and not, ya know, OCTO-gons? #Sarcasm https://t.co/kiyDFCHMXn'",b'la3dpr',"b'Los Angeles, CA'",1
22-03-2021 23:35,b'@GamrInsanity @BungieHelp Not sure why you find that funny because Bungie extending the maintenance means they foun\xe2\x80\xa6 https://t.co/6lJgn2Lbse',b'Hi_Im_Swat',b'',1
